"DECOMP" "DOC" "POC"
0.001 0 0
0.000995 3.82125293272335e-06 2.525e-06
0.0009900473622481 7.61332851022638e-06 5.03778723861038e-06
0.000985141681847015 1.13767650955979e-05 7.53847967437339e-06
0.000980282559024401 1.51120975608996e-05 1.00271943633912e-05
0.000975469599088114 1.88198573521852e-05 1.25040474707099e-05
0.000970702412382042 2.25005725541225e-05 1.49691542816291e-05
0.000965980614242528 2.61547679542247e-05 1.74226292129389e-05
0.000961303824955347 2.97829651066989e-05 1.98645858240847e-05
0.000956671669713263 3.33856823959205e-05 2.229513682826e-05
0.000952083778574144 3.69634350995383e-05 2.47143941034288e-05
0.000947539786419636 4.05167354512206e-05 2.71224687032783e-05
0.000943039332914386 4.40460927030469e-05 2.95194708681014e-05
0.000938582062465826 4.7552013187555e-05 3.1905510035612e-05
0.000934167624184486 5.10350003794486e-05 3.42806948516923e-05
0.000929795671844863 5.44955549569742e-05 3.66451331810723e-05
0.000925465863846817 5.79341748629731e-05 3.89989321179452e-05
0.000921177863177501 6.1351355365617e-05 4.13421979965155e-05
0.000916931337373821 6.47475891188332e-05 4.3675036401484e-05
0.000912725958485422 6.81233662224266e-05 4.59975521784683e-05
0.000908561403038189 7.14791742819062e-05 4.83098494443613e-05
0.000904437351998268 7.48154984680222e-05 5.06120315976266e-05
0.000900353490736601 7.81328215760208e-05 5.29042013285335e-05
0.000896309508993961 8.14316240846244e-05 5.51864606293306e-05
0.000892305100846506 8.47123842147426e-05 5.74589108043607e-05
0.000888339964671821 8.79755779879225e-05 5.97216524801159e-05
0.000884413803115465 9.12216792845429e-05 6.19747856152353e-05
0.000880526323058009 9.4451159901762e-05 6.42184095104447e-05
0.000876677235582562 9.76644896112223e-05 6.64526228184409e-05
0.000872866255942793 0.000100862136216522 6.86775235537185e-05
0.000869093103531423 0.000104044565610456 7.08932091023439e-05
0.000865357501849207 0.000107212241832042 7.30997762316737e-05
0.000861659178474391 0.000110365627123318 7.52973211000203e-05
0.000857997865032634 0.000113505181985952 7.74859392662653e-05
0.000854373297167415 0.000116631365237627 7.96657256994203e-05
0.00085078521451089 0.00011974463406825 8.18367747881382e-05
0.000847233360655225 0.00012284544409596 8.39991803501731e-05
0.000843717483124384 0.000125934249422959 8.61530356417917e-05
