"DECOMP" "DOC" "POC"
3 1 3
3.02339616646326 0.97208898232661 2.9897944911633
3.04696110582214 0.943960294381338 2.97950939239875
3.07069608058639 0.915612365956427 2.96914412956857
3.09460236254977 0.887043615098142 2.95869812424016
3.11868123285896 0.858252448020395 2.94817079365447
3.1429339820828 0.829237259017729 2.93756155069422
3.16736191028223 0.799996430377659 2.92686980385178
3.19196632708054 0.770528332292356 2.91609495719699
3.21674855173434 0.740831322769686 2.9052364103445
3.24170991320491 0.710903747543583 2.89429355842112
3.26685175023012 0.680743939983761 2.88326579203271
3.29217541139693 0.650350221004755 2.872152497231
3.31768225521435 0.619720898974288 2.86095305548001
3.34337365018699 0.588854269620961 2.84966684362236
3.36925097488913 0.557748615941256 2.83829323384525
3.39531561803933 0.52640220810585 2.82683159364615
3.42156897857564 0.49481330336524 2.8152812857984
3.44801246573129 0.462980145954657 2.80364166831633
3.47464749911101 0.430900966998292 2.79191209442031
3.50147550876784 0.398573984412796 2.78009191250145
3.52849793528062 0.365997402810076 2.76818046608605
3.55571622983192 0.333169413399363 2.75617709379979
3.58313185428662 0.300088193888564 2.74408112933168
3.61074628127109 0.26675190838487 2.73189190139769
3.63856099425288 0.233158707294642 2.71960873370417
3.66657748762107 0.199306727222542 2.70723094491094
3.69479726676718 0.165194090869927 2.69475784859415
3.72322184816669 0.130818906932483 2.68218875320889
3.75185275946112 0.0961792699971056 2.66952296205141
3.78069153954081 0.0612732604380135 2.65675977322119
3.80973973862819 0.0260989443120937 2.64389847958266
3.82578993509662 0.00952434934657048 2.63093836872663
3.83022018766741 0.00956447483774156 2.61792365772998
3.83467090820807 0.00957555046916852 2.6048938757394
3.83912175712325 0.00958667727052018 2.59184895312622
3.84357278316225 0.00959780439280813 2.57878888945373
3.84802399939247 0.00960893195790563 2.56571368411938
3.85247541891015 0.00962005999848117 2.55262333647618
3.85692705477812 0.00963118854727539 2.53951784583257
3.86137892002593 0.00964231763694529 2.52639721145256
3.86583102765009 0.00965344730006483 2.51326143255584
3.87028339061412 0.00966457756912523 2.50011050831789
3.8747360218487 0.0096757084765353 2.48694443787008
3.87918893425178 0.00968684005462175 2.4737632202998
3.88364214068875 0.00969797233562946 2.46056685465056
3.88809565399249 0.00970910535172187 2.44735533992211
3.89254948696355 0.00972023913498122 2.43412867507053
3.89700365237028 0.00973137371740888 2.42088685900837
3.90145816294888 0.00974250913092569 2.40762989060474
3.90591303140363 0.00975364540737221 2.39435776868542
3.9103682704069 0.00976478257850907 2.38107049203297
3.91482389259935 0.00977592067601724 2.36776805938684
3.91927991059002 0.00978705973149837 2.3544504694435
3.92373633695647 0.00979819977647506 2.3411177208565
3.92819318424486 0.00980934084239118 2.32776981223661
3.93265046497012 0.00982048296061216 2.31440674215192
3.93710819161603 0.00983162616242531 2.30102850912796
3.94156637663535 0.00984277047904007 2.28763511164777
3.94602503244996 0.00985391594158837 2.27422654815205
3.95048417145094 0.00986506258112489 2.26080281703922
3.95494380599872 0.00987621042862734 2.24736391666556
3.95940394842318 0.00988735951499679 2.23390984534531
3.96386461102378 0.00989850987105795 2.22044060135075
3.96832580606967 0.00990966152755946 2.20695618291233
3.97278754579978 0.00992081451517416 2.19345658821876
3.97724984242298 0.00993196886449944 2.1799418154171
3.98171270811819 0.00994312460605746 2.1664118626129
3.98617615503444 0.00995428177029547 2.15286672787028
3.99064019529106 0.0099654403875861 2.139306409212
3.99510484097775 0.00997660048822766 2.12573090461963
3.9995701041547 0.00998776210244438 2.11214021203359
4.00403599685269 0.00999892526038674 2.09853432935328
4.00850253107325 0.0100100899921317 2.08491325443717
4.01296971878872 0.0100212563276831 2.07127698510291
4.01743757194239 0.0100324242969718 2.05762551912741
4.02190610244861 0.010043593929856 2.04395885424697
4.02637532219289 0.0100547652561215 2.03027698815734
4.03084524303202 0.0100659383054822 2.01657991851384
4.03531587679418 0.01007711310758 2.00286764293147
4.03978723527904 0.0100882896919854 1.98914015898498
4.04425933025791 0.0100994680881976 1.97539746420897
4.04873217347378 0.0101106483256448 1.96163955609803
4.05320577664148 0.0101218304336844 1.94786643210676
4.0576801514478 0.0101330144416037 1.93407808964994
4.06215530955154 0.0101442003786195 1.92027452610258
4.06663126258367 0.0101553882738788 1.90645573880003
4.07110802214742 0.0101665781564592 1.89262172503807
4.07558559981841 0.0101777700553686 1.87877248207302
4.08006400714468 0.010188963999546 1.8649080071218
4.08454325564692 0.0102001600178617 1.85102829736207
4.08902335681844 0.0102113581391173 1.83713334993228
4.09350432212541 0.0102225583920461 1.82322316193179
4.09798616300685 0.0102337608053135 1.80929773042096
4.10246889087481 0.0102449654075171 1.79535705242122
4.10695251711443 0.010256172227187 1.78140112491519
4.1114370530841 0.0102673812927861 1.76742994484675
4.11592251011549 0.0102785926327103 1.75344350912117
4.12040889951372 0.0102898062752887 1.73944181460512
4.12489623255741 0.0103010222487843 1.72542485812686
4.12938452049883 0.0103122405813935 1.71139263647626
4.13387377456398 0.0103234613012471 1.6973451464049
4.13836400595267 0.0103346844364099 1.6832823846262
4.14285522583869 0.0103459100148817 1.66920434781547
4.14734744536982 0.0103571380645967 1.65511103260998
4.15184067566801 0.0103683686134246 1.64100243560913
4.15633492782945 0.01037960168917 1.62687855337444
4.16083021292464 0.0103908373195736 1.61273938242969
4.16532654199857 0.0104020755323116 1.59858491926103
4.16982392607072 0.0104133163549964 1.584415160317
4.17432237613525 0.0104245598151768 1.57023010200868
4.17882190316104 0.0104358059403381 1.55602974070972
4.18332251809182 0.0104470547579026 1.54181407275649
4.18782423184625 0.0104583062952296 1.52758309444812
4.19232705531803 0.0104695605796156 1.51333680204657
4.19683099937598 0.0104808176382951 1.49907519177678
4.20133607486419 0.01049207749844 1.4847982598267
4.20584229260203 0.0105033401871605 1.47050600234738
4.21034966338433 0.0105146057315051 1.45619841545309
4.21485819798144 0.0105258741584608 1.44187549522134
4.21936790713931 0.0105371454949536 1.42753723769303
4.22387880157962 0.0105484197678483 1.41318363887251
4.22839089199987 0.0105596970039491 1.39881469472762
4.23290418907344 0.0105709772299997 1.38443040118986
4.23741870344974 0.0105822604726836 1.37003075415436
4.24193444575426 0.0105935467586244 1.35561574948009
4.24645142658868 0.0106048361143856 1.34118538298981
4.25096965653096 0.0106161285664717 1.32673965047026
4.25548914613546 0.0106274241413274 1.31227854767218
4.260009905933 0.0106387228653387 1.2978020703104
4.26453194643096 0.0106500247648325 1.28331021406393
4.26905527811338 0.0106613298660774 1.26880297457604
4.27357991144106 0.0106726381952835 1.25428034745433
4.27810585685164 0.0106839497786027 1.23974232827082
4.28263312475967 0.0106952646421291 1.22518891256201
4.28716172555677 0.0107065828118992 1.21062009582899
4.29169166961164 0.0107179043138919 1.19603587353749
4.29622296727022 0.0107292291740291 1.18143624111796
4.30075562885572 0.0107405574181756 1.16682119396566
4.30528966466876 0.0107518890721393 1.15219072744075
4.30982508498744 0.0107632241616719 1.13754483686831
4.3143619000674 0.0107745627124686 1.12288351753849
4.31890012014199 0.0107859047501685 1.10820676470655
4.32343975542226 0.010797250300355 1.09351457359291
4.32798081609713 0.0108085993885557 1.07880693938328
4.33252331233343 0.0108199520402428 1.06408385722871
4.33706725427601 0.0108313082808336 1.04934532224564
4.34161265204782 0.01084266813569 1.03459132951602
4.34615951574999 0.0108540316301195 1.01982187408736
4.35070785546196 0.010865398789375 1.0050369509728
4.35525768124149 0.0108767696386549 0.990236555151205
4.35980900312482 0.0108881442031037 0.975420681567208
4.36436183112673 0.0108995225078121 0.96058932513131
4.3689161752406 0.0109109045778168 0.945742480719944
4.37347204543855 0.0109222904381015 0.930880143175545
4.37802945167146 0.0109336801135964 0.916002307306624
4.38258840386913 0.0109450736291787 0.901108967887843
4.3871489119403 0.0109564710096728 0.886200119660082
4.39171098577277 0.0109678722798508 0.871275757330514
4.39627463523347 0.0109792774644319 0.856335875572676
4.40083987016856 0.0109906865880837 0.841380469026538
4.40540670040348 0.0110020996754214 0.826409532298576
4.4099751357431 0.0110135167510087 0.811423059961842
4.41454518597171 0.0110249378393577 0.796421046556032
4.41911686085319 0.0110363629649293 0.781403486587557
4.42369017013104 0.011047792152133 0.766370374529615
4.42826512352849 0.0110592254253276 0.751321704822258
4.43284173074856 0.0110706628088212 0.736257471872458
4.43742000147417 0.0110821043268714 0.721177670054183
4.44199994536818 0.0110935500036854 0.706082293708459
4.44658157207352 0.0111049998634205 0.690971337143441
4.45116489121323 0.0111164539301838 0.675844794634481
4.45574991239057 0.0111279122280331 0.660702660424193
4.46033664518909 0.0111393747809764 0.645544928722525
4.46492509917271 0.0111508416129727 0.630371593706821
4.46951528388579 0.0111623127479318 0.615182649521892
4.47410720885322 0.0111737882097145 0.599978090280078
4.47870088358052 0.0111852680221331 0.584757910061321
