"DECOMP" "DOC" "POC"
0.001 0 0
0.000995 3.82125293272335e-06 2.525e-06
0.000990054749412716 7.61332851022638e-06 5.02723414630242e-06
0.00098516373853986 1.13767835635095e-05 7.50693581561733e-06
0.000980326464138214 1.51121710161589e-05 9.96433622299098e-06
0.000975542429359115 1.88200399561724e-05 1.23996644460681e-05
0.000970811143688706 2.25009357072907e-05 1.48131474491356e-05
0.000966132122888963 2.61553998998438e-05 1.72050101069503e-05
0.000961504888939471 2.97839705411208e-05 1.95754752283521e-05
0.000956928969979964 3.33871820852719e-05 2.19247635796658e-05
0.000952403900253601 3.69655655027517e-05 2.42530939078927e-05
0.000947929220050991 4.05196483493115e-05 2.65606829636957e-05
0.000943504475654945 4.40499548345499e-05 2.88477455241779e-05
0.000939129219285953 4.75570058900305e-05 3.11144944154591e-05
0.000934803009048391 5.10413192369731e-05 3.3361140535051e-05
0.000930525408877429 5.45034094535297e-05 3.55878928740332e-05
0.000926295988486659 5.79437880416516e-05 3.77949585390334e-05
0.000922114323316415 6.13629634935556e-05 3.99825427740119e-05
0.000917979994482795 6.47614413577994e-05 4.21508489818549e-05
0.000913892588727371 6.81397243049725e-05 4.43000787457763e-05
0.00090985169836758 7.14983121930113e-05 4.64304318505319e-05
0.000905856921247797 7.4837702132147e-05 4.85421063034472e-05
0.000901907860691077 7.81583885494933e-05 5.06352983552607e-05
0.000898004125451566 8.14608632532822e-05 5.27102025207861e-05
0.000894145329667572 8.47456154967565e-05 5.47670115993927e-05
0.00089033109281529 8.80131320417256e-05 5.68059166953095e-05
0.000886561039663179 9.12638972217933e-05 5.88271072377521e-05
0.000882834800226984 9.44983930052648e-05 6.08307710008761e-05
0.000879152009725393 9.77170990577411e-05 6.28170941235578e-05
0.000875512308536334 0.000100920492804408 6.47862611290054e-05
0.000871915342153894 0.000104109049492027 6.67384549442018e-05
0.000868360761145873 0.000107283242250638 6.86738569191811e-05
0.000864848221111939 0.000110443542154976 7.05926468461408e-05
0.000861377382642419 0.000113590418285615 7.24950029783918e-05
0.000857947911277675 0.000116724337789846 7.4381102049148e-05
0.000854559477468106 0.00011984576594229 7.62511192901569e-05
0.000851211756534734 0.000122955166205262 7.81052284501737e-05
0.000847904428630392 0.000126053000288889 7.99436018132813e-05
