"DECOMP" "DOC" "POC"
3 3 3
3.02573619824784 2.97208898232661 2.99512728794388
3.05103189972136 2.94457175766221 2.99039878646445
3.07589332715204 2.91744257656113 2.98581242468869
3.10032661759258 2.89069577299911 2.981366156951
3.12433782356653 2.86432576317441 2.97705796253471
3.14793291420319 2.83832704432595 2.97288584541534
3.17111777635784 2.8126941935683 2.96884783400561
3.19389821571744 2.78742186674309 2.96494198090204
3.21627995789216 2.76250479728691 2.96116636263334
3.2382686494928 2.73793779511512 2.95751907941036
3.25986985919429 2.7137157455217 2.95399825487784
3.28108907878547 2.68983360809461 2.95060203586767
3.30193172420544 2.66628641564667 2.94732859215398
3.32240313656635 2.64306927316159 2.94417611620975
3.34250858316316 2.62017735675503 2.94114282296513
3.36225325847031 2.59760591265045 2.9382269495675
3.38164228512545 2.5753502561695 2.93542675514305
3.40068071490057 2.55340577073685 2.93274052056016
3.41937352966051 2.53176790689914 2.93016654819439
3.43772564230907 2.51043218135791 2.92770316169516
3.45574189772288 2.48939417601638 2.92534870575413
3.4734270736732 2.46864953703971 2.92310154587529
3.4907858817357 2.44819397392872 2.92096006814666
3.50782296818851 2.42802325860683 2.91892267901384
3.52454291489851 2.40813322451999 2.91698780505513
3.54095024019623 2.38851976574945 2.91515389275845
3.55704939973923 2.36917883613721 2.91341940829999
3.57284478736431 2.35010644842393 2.91178283732453
3.58834073592856 2.33129867339918 2.91024268472757
3.60354151813951 2.31275163906377 2.90879747443915
3.61845134737433 2.29446152980411 2.90744574920946
3.63307437848836 2.27642458557827 2.90618607039619
3.6474147086131 2.25863710111381 2.90501701775362
3.66147637794364 2.24109542511691 2.90393718922353
3.67526337051581 2.22379595949291 2.90294520072782
3.68877961497315 2.20673515857799 2.90203968596295
3.70202898532369 2.18990952838179 2.90121929619615
3.71501530168688 2.17331562584088 2.90048270006339
3.72774233103057 2.15695005808293 2.89982858336919
3.74021378789836 2.14080948170138 2.89925564888809
3.75243333512721 2.12489060204049 2.89876261616811
3.76440458455569 2.10919017249069 2.89834822133579
3.77613109772278 2.09370499379387 2.89801121690316
3.78761638655738 2.07843191335881 2.89775037157646
3.79886391405872 2.06336782458625 2.8975644700666
3.80987709496771 2.04850966620368 2.8974523129015
3.82065929642935 2.03385442160975 2.89741271624014
3.83121383864633 2.01939911822792 2.89744451168843
3.84154399552386 2.00514082686947 2.89754654611687
3.85165299530603 1.99107666110564 2.89771768147992
3.86154402120349 1.97720377664874 2.89795679463726
3.87122021201287 1.96351937074215 2.8982627771767
3.88068466272787 1.95002068155905 2.89863453523897
3.8899404251421 1.93670498760982 2.89907098934416
3.89899050844395 1.92356960715787 2.89957107421998
3.90783787980336 1.91061189764396 2.90013373863178
3.91648546495077 1.89782925511865 2.90075794521428
3.92493614874826 1.885219113683 2.90144267030501
3.933192775753 1.87277894493726 2.90218690377953
3.94125815077313 1.86050625743746 2.90298964888839
3.94913503941608 1.84839859615987 2.90384992209568
3.95682616862957 1.83645354197305 2.90476675291945
3.96433422723524 1.82466871111757 2.90573918377367
3.9716618664551 1.81304175469317 2.90676626981197
3.97881170043082 1.8015703581533 2.90784707877306
3.98578630673602 1.7902522408069 2.90898069082774
3.99258822688161 1.77908515532739 2.9101661984276
3.99921996681426 1.76806688726868 2.91140270615543
4.00568399740813 1.75719525458811 2.91268933057718
4.01198275494987 1.74646810717636 2.91402520009554
4.01811864161714 1.73588332639399 2.91540945480521
4.02409402595045 1.72543882461474 2.91684124634971
4.02991124331874 1.71513254477535 2.91831973777978
4.03557259637856 1.7049624599319 2.91984410341338
4.04108035552695 1.69492657282247 2.92141352869725
4.04643675934819 1.68502291543619 2.92302721006999
4.05164401505448 1.67524954858836 2.92468435482674
4.05670429892056 1.66560456150187 2.92638418098535
4.0616197567124 1.65608607139443 2.92812591715404
4.06639250411003 1.64669222307194 2.92990880240066
4.07102462712464 1.6374211885276 2.93173208612328
4.07551818250992 1.62827116654684 2.93359502792243
4.07987519816778 1.61924038231789 2.93549689747469
4.08409767354852 1.61032708704807 2.93743697440777
4.08818758004555 1.60152955758547 2.93941454817703
4.09214686138464 1.59284609604622 2.94142891794339
4.0959774340079 1.58427502944698 2.94347939245271
4.09968118745247 1.57581470934292 2.94556528991652
4.10325998472395 1.56746351147071 2.94768593789415
4.10671566266486 1.55921983539682 2.94984067317624
4.11005003231785 1.55108210417084 2.9520288416696
4.1132648792841 1.54304876398374 2.95424979828339
4.11636196407666 1.53511828383117 2.95650290681668
4.11934302246901 1.52728915518154 2.95878753984731
4.12220976583881 1.51955989164887 2.96110307862201
4.12496388150695 1.51192902867048 2.96344891294789
4.12760703307183 1.5043951231892 2.96582444108513
4.13014086073922 1.49695675334021 2.96822906964103
4.13256698164742 1.48961251814244 2.97066221346515
4.13488699018799 1.48236103719441 2.97312329554592
4.13710245832216 1.47520095037441 2.97561174690823
4.1392149358927 1.46813091754504 2.97812700651244
4.14122595093168 1.46114961826209 2.98066852115441
4.14313700996387 1.45425575148751 2.98323574536691
4.14494959830598 1.44744803530657 2.98582814132201
4.14666518036183 1.44072520664915 2.98844517873475
4.14828519991339 1.434086021015 2.99108633476793
4.1498110804078 1.42752925220301 2.99375109393805
4.15124422524053 1.42105369204435 2.99643894802232
4.1525860180345 1.41465815013951 2.99914939596684
4.15383782291545 1.40834145359913 3.00188194379586
4.15500098478344 1.40210244678856 3.00463610452209
4.15607682958069 1.39593999107614 3.00741139805817
4.15706666455562 1.3898529645851 3.01020735112909
4.15797177852332 1.38384026194904 3.01302349718574
4.15879344212239 1.37790079407101 3.0158593763195
4.15953290806827 1.37203348788597 3.01871453517777
4.160191411403 1.36623728612681 3.02158852688064
4.16077016974161 1.36051114709362 3.02448091093847
4.16127038351506 1.35485404442645 3.02739125317048
4.16169323620984 1.34926496688122 3.03031912562434
4.16203989460423 1.34374291810897 3.03326410649674
4.16231150900136 1.33828691643827 3.03622578005485
4.162509213459 1.33289599466075 3.03920373655883
4.16263412601616 1.32756919981982 3.04219757218516
4.16268734891659 1.32230559300237 3.045206888951
